payers_name,payer_edrpou,amount,recipt_name,recipt_edrpou,trans_date,payment_details
Департамент ЖКГ,03365707,56183,"ТОВ ""Елестек""",42091304,2021-11-09,1216011;3131; за вик.роб.кап.рем.вузл.та обл.ліф.ж/б по пр.Богоявл325/4(л.1) у м.Мик.за 10.21;Д321в11.06.21ду1в30.07.21рах321/1в05.11.21акт1/1в05.11.21;Без ПДВ.
Департамент ЖКГ,03365707,64244,"ТОВ ""Елестек""",42091304,2021-11-09,1216011;3131; за вик.роб.кап.рем.вузл.та обл.ліф.ж/б по пр.Богоявл.325/4(л.1) у м.Мик.за 10.21;Д.321в11.06.21ду1в30.07.21рах321в05.11.21акт1в05.11.21;Без ПДВ.
Департамент ЖКГ,03365707,112366,"ТОВ ""Елестек""",42091304,2021-11-09,"1216011;3131; за вик.роб.кап.рем.вузл.та обл.ліф.ж/б по пр.Богояв325/3(л1,2) у м.Мик.за 10.21;Д320в11.06.21ду2в30.09.21рах320/1в05.11.21акт1/1в05.11.21;Без ПДВ."
Департамент ЖКГ,03365707,101105,"ТОВ ""Елестек""",42091304,2021-11-09,"1216011;3131; за вик.роб.кап.рем.вузл.та обл.ліф.ж/б по пр.Богоявл.325/3(л.1,2) у м.Мик.за 10.21;Д.320в11.06.21ду2в30.09.21рах320в05.11.21акт1в05.11.21;Без ПДВ."
Департамент ЖКГ,03365707,103912,"ТОВ ""Елестек""",42091304,2021-11-09,"1216011;3131; за вик.роб.кап.рем.вузл.та обл.ліф.ж/б по Д.Самойл.5А(п.1,2,3) у м.Мик.за 10.21;Д.323в11.06.21ду2в30.09.21рах323в05.11.21акт1в05.11.21;Без ПДВ."
Департамент ЖКГ,03365707,2725,Департамент ЖКГ,03365707,2021-11-09,1216011;3131;відрах.на утрим.від.технг.за вик.роб.кап.рем.вузл.та обл.ліф.ж/б по пр.Богоявл.325/4(л.1)у м.Мик.;зг.звед.кошт.розрах.за 10.21;Без ПДВ.
Департамент ЖКГ,03365707,4806,Департамент ЖКГ,03365707,2021-11-09,"1216011;3131;відрах.на утрим.від.тех.нагл.за вик.роб.з кап.рем.вуз.та обл.ліф.ж/б по пр.Богоявл.325/3(л.1,2)у м.Мик.;зг.звед.кошт.розрах.за 10.21;Без ПДВ."
Департамент ЖКГ,03365707,140581,"ТОВ ""Елестек""",42091304,2021-11-09,"1216011;3131; за вик.роб.кап.рем.вузл.та обл.ліф.ж/б по Д.Самойл.5А(п1,2,3) у м.Мик.за 10.21;Д.323в11.06.21ду2в30.09.21рах323/1в05.11.21акт1/1в05.11.21;Без ПДВ."
Департамент ЖКГ,03365707,2826,Департамент ЖКГ,03365707,2021-11-09,1216011;3131;відрах.на утрим.від.технг.за вик.роб.кап.рем.вузл.та обл.ліф.ж/б по пр.Богоявл.323/3(пас)у м.Мик.;зг.звед.кошт.розрах.за 10.21;Без ПДВ.
Департамент ЖКГ ММР,03365707,5390.05,"ООДАТ""РАЙФФАЙЗЕН БАНК""М.ОДЕСА",23876031,2021-11-01,;;АСТОФ  перерах. лікарняних за квітень-серпень xxxxр. для зарах.на карт.рах.;зг.відомості;.
Департамент ЖКГ ММР,03365707,6602.44,Миколаїв.ГУК/Завод .р-н/11010100,37992030,2021-11-01,*;101;xxxx;Податок на дох.фіз.осіб що сплач.подат.аген.із дох.плат.под.інш. утр. із лікарн. за  квітень-серпень xxxxр.;;;
Департамент ЖКГ ММР,03365707,550.2,Миколаїв.ГУК/Завод .р-н/11011000,37992030,2021-11-01,*;101;xxxx;військовий збір утриманий із лікарняних за  квітень-серпень xxxxр. Перер.в бюджет повн.;;;
Департамент ЖКГ ММР,03365707,20656.97,"МИКОЛАЇВСЬКЕ РУ АТ КБ ""ПРИВАТБАНК""",23618145,2021-11-01,;;АСТОФ  перерах. лікарняних за квітень-серпень xxxxр. для зарах.на карт.рах.;зг.відомості;.
Департамент ЖКГ ММР,03365707,3480.51,"Акціонерний банк ""Південний"" ",20953647,2021-11-01,;;АСТОФ  перерах. лікарняних за квітень-травень xxxxр. для зарах.на карт.рах.;зг.відомості;.
Департамент ЖКГ ММР,03365707,14475.44,"МИКОЛАЇВСЬКЕ РУ АТ КБ ""ПРИВАТБАНК""",23618145,2021-11-19,;;АСТОФ  перерах. лікарняних за квітень-вересень xxxxр. для зарах.на карт.рах.;зг.відомості;.
Департамент ЖКГ ММР,03365707,370.19,Миколаїв.ГУК/Завод .р-н/11011000,37992030,2021-11-19,*;101;xxxx;військовий збір утриманий із лікарняних за  квітень-вересень xxxxр. Перер.в бюджет повн.;;;
Департамент ЖКГ ММР,03365707,4442.32,Миколаїв.ГУК/Завод .р-н/11010100,37992030,2021-11-19,*;101;xxxx;Податок на дох.фіз.осіб що сплач.подат.аген.із дох.плат.под.інш. утр. із лікарн. за  квітень-вересень xxxxр.;;;
Департамент ЖКГ ММР,03365707,5391.61,"ООДАТ""РАЙФФАЙЗЕН БАНК""М.ОДЕСА",23876031,2021-11-19,;;АСТОФ  перерах. лікарняних за вересень xxxxр. для зарах.на карт.рах.;зг.відомості;.
Департамент ЖКГ,03365707,315.64,ППО ДЕПАРТАМЕНТУ ЖКГ ММР,35217734,2021-11-19,"1216090;2111;профвнески утрим. із з/п, прем., комп. за не вик. відп. при звільн. за ІІ пол. листопада 2021 у розм.1% від фонду з/пл.;;."
Департамент ЖКГ,03365707,21393.36,"ООДАТ""РАЙФФАЙЗЕН БАНК""М.ОДЕСА",23876031,2021-11-19,"1216090;2111;АСТОФ Перерах. з/п, премії, компенсації за не викор. відп. при звільненні за другу половину листопада 2021;;."
Департамент ЖКГ,03365707,4854.19,Миколаїв.ГУК/Завод .р-н/11010100,37992030,2021-11-19,"*;101;03365707;КПКВК1216090,КЕКВ2111,под.на дох.ф.ос.,що спл.под.аг.із дох.пл.под.у в. з/п, прем.,ком. за не вик.відп. при звіл. за ІІп. 11.21.Пер.в бюд.пов.;;;"
Департамент ЖКГ,03365707,5932.9,ГУ ДПС у Миколаївській обл.,44104027,2021-11-19,"*;101;03365707;КПКВК1216090,КЕКВ2120,єд. вн. на загальнооб.держ.соц.страх.нар.на з/п,прем.,комп. за не вик. відп. при звільн. за ІІп.11.2021.Перер.в бюд.пов.;;;"
Департамент ЖКГ,03365707,404.52,Миколаїв.ГУК/Завод .р-н/11011000,37992030,2021-11-19,"*;101;03365707;КПКВК1216090,КЕКВ2111,військ. збір утрим. із з/п, прем., комп.за не вик. відп. при звільн. за ІІ пол. 11.2021. Перер.в бюджет повн.;;;"
Департамент ЖКГ,03365707,60,"МИКОЛАЇВСЬКЕ РУ АТ КБ ""ПРИВАТБАНК""",23618145,2021-11-19,1216090;2250;Перерах.видат.на відрядження за листопад 2021р.;зг.наказу №263в від  11.11.21 та  звіт про викор.кошт. №19 від  17.11.2021.;Без ПДВ.
Департамент ЖКГ,03365707,1328,Департамент ЖКГ,03365707,2021-11-19,1216011;3131;відрах.на утрим.від.тех.нагл.за вик.роб.кап.рем.вузл.та обл.ліф.у ж/б по вул.Д.Самойл.30б(п.1) у м.Мик.;зг.звед.кошт.розрах.за 11.21.;Без ПДВ.
Департамент ЖКГ,03365707,49940,ФОП Кілочек Сергій Вікторович,xxxxxxxxxx,2021-11-19,"1216011;3131;за розр.ПКД по об.:""Кап.рем.вн.ел.мер.ж/б.за адр.пров.Кобера13а в м.Мик.;Д.310 в.03.06.21ду3в15.09.21рах-факСФ-6/10в15.11.21 акт1в15.11.21;БезПДВ."
Департамент ЖКГ,03365707,3525.9,Департамент ЖКГ,03365707,2021-11-19,"1216011;3131; відрах.на утрим.від.техн.за кап.рем.покр.ж/б по вул.Крилова,16 у м.Мик.;зг.звед.кошт.розрах.за 08.21:Без ПДВ."
Департамент ЖКГ,03365707,67315.2,"ТОВ ""Елестек-ліфт""",43944409,2021-11-19,"1216011;3131; за вик.роб.кап.рем.вузл.та обл.ліф.у ж/б по вул.Д.Сам.30б(п1) у м.Мик.за11.21;Д.614в13.10.21ду1в29.10.21рах614в15.11.21 акт1в15.11.21;ПДВ11219,20."
Департамент ЖКГ,03365707,154757.42,ТОВ МАНАХ НИКСТРОЙ,40685384,2021-11-19,"1216011;3131;за вик.роб.з кап.рем.покр.ж/б по вул.Крилова,16 у м.Мик.за08.21;Д.2174 від18.12.20ду6від30.07.21рах.6акт4від15.11.21;Без ПДВ."
Департамент ЖКГ,03365707,49987.33,ФОП Негура І. В.,xxxxxxxxxx,2021-11-19,"1216030;2240;опл.посл.відновл.грунт.покр.на тер.зел.зон в Інг.р-ні, м.Мик.за 11.2021;Д.№666в.05.11.2021,р.№1/666,акт№1/666в.12.11.2021;ПДВ 8331,22."
Департамент ЖКГ,03365707,45320.1,ФОП Замроцька О.В.,xxxxxxxxxx,2021-11-19,"1216030;2240;оп.пос.догл.за об.благ.зел.госп.розт.на тер.Центр.рай.м.Мик.за 11.2021;Дог.№575 в.01.10.2021,ДУ1 в.01.10.2021,рах.№41,акт№40 в.11.11.2021;Без ПДВ."
Департамент ЖКГ,03365707,37741.68,"КП ММР ""Миколаївські парки""",32884306,2021-11-19,"1216030;2240;опл.пос.дог.за об.благ.скв.ім.Ю.І.Макарова з фонт.,водопр.та квіт.розт.в м.Мик.за 11.2021;Д.№14 в.20.01.2021,р.№18,акт№18 в.11.11..2021;ПДВ6290,28."
Департамент ЖКГ,03365707,67411.58,ФОП Воробйова Л.А.,xxxxxxxxxx,2021-11-19,1216030;2240;опл.посл.догл.за об.благ.зел.госп.розташ.на тер.Корабельного рай.в м.Мик.за 11.21;Дог.29 в.01.02.2021ду1від21.10.21рах.51акт51 в.11.11.21;Без ПДВ.
Департамент ЖКГ,03365707,254345.88,ФОП Воробйова Л.А.,xxxxxxxxxx,2021-11-19,1216030;2240;опл.посл.догл.за об.благ.зел.госп.розташ.на тер.Корабельного рай.в м.Мик.за 11.21;Дог.29 в.01.02.2021ду1від21.10.21рах.52акт52 в.11.11.21;Без ПДВ.
Департамент ЖКГ,03365707,176.9,Департамент ЖКГ,03365707,2021-11-19,1216030;2240;відрахув.на утрим.від.технагл.за вик.посл.поточ.(дріб.) рем.тротуару по вул.Сінна ріг вул.Лягіна в м.Мик.;згід.звед.кошт.розрах.за 10.2021;Без ПДВ.
Департамент ЖКГ,03365707,31502.32,"ТОВ ""Будсервіс-НК""",42248200,2021-11-19,"1216030;2240;опл.посл.догл.за об.благ.зел.госп.сквер ім.Чорновола з фонт.та ваз.розт.в м.Мик.за 11.21;Д.№13 в.20.01.21,р.№248,акт№248 в.11.11.2021;ПДВ 5250,39."
Департамент ЖКГ,03365707,46941.66,"КП ММР ""Миколаївські парки""",32884306,2021-11-19,"1216030;2240;опл.посл.з озел.тер.та утрим.зел.насадж.розт.в Центр.рай.м.Мик.за 11.2021;Д.№32 в.02.02.2021,ДУ4 в.21.10.2021,р.№29,акт№29 в.11.11.21;ПДВ 7823,61."
Департамент ЖКГ,03365707,97848.7,ФОП Гассан О.А.,xxxxxxxxxx,2021-11-19,"1216030;2240;опл.посл.догл.за об.благ.зел.госп.тер.дендроп.""Дружба""розт.в Кораб.рай.м.Мик.за 11.2021;Дог.№127 в.22.03.2021,рах.№47,акт№47 в.11.11.2021;Без ПДВ."
Департамент ЖКГ,03365707,142613.46,"ТОВ ""Будсервіс-НК""",42248200,2021-11-19,"1216030;2240;оп.пос.дог.за об.благ.зел.госп.розт.по пр.Центральному зі скверами в м.Мик.за 11.21;Дог.№28 в.01.02.2021,р.№245,акт№245 в.11.11.2021;ПДВ 23768,91."
Департамент ЖКГ,03365707,127565.4,"ТОВ ""Будсервіс-НК""",42248200,2021-11-19,"1216030;2240;оп.пос.дог.за об.благ.зел.госп.розт.по пр.Центральному зі скверами в м.Мик.за 11.21;Дог.№28 в.01.02.2021,р.№246,акт№246 в.11.11.2021;ПДВ 21260,90."
Департамент ЖКГ,03365707,152234.64,"КП ""МИКОЛАЇВКОМУНТРАНС""",32459822,2021-11-19,"1216030;2240;оп.пос.утр.майд.для склад.опал.лис.в глин.кар.роз.біля міс.цв.побл.с.М-Погор.в м.Мик.за11.2021;Д194в16.04.21,рах19831,а19831в11.11.21;ПДВ25372,44."
Департамент ЖКГ,03365707,73675.44,ФОП Воробйова Л.А.,xxxxxxxxxx,2021-11-19,1216030;2240;опл.посл.догл.за об.благ.зел.госп.розташ.на тер.Корабельного рай.в м.Мик.за 11.21;Дог.29 в.01.02.2021ду1від21.10.21рах.55акт55 в.12.11.21;Без ПДВ.
Департамент ЖКГ,03365707,10167.67,"ТОВ ""БАЛОН КОМПАНІ""",44393655,2021-11-19,"1216030;2240;опл.посл.поточ.(дрібний) ремонт тротуару по в.Сінна ріг в.Лягіна в м.М.за 10.2021;Дог.№598в11.10.2021,рах.№СФ-000002,акт№1в05.11.2021;БезПДВ."
Департамент ЖКГ,03365707,65026.5,ФОП Воробйова Л.А.,xxxxxxxxxx,2021-11-19,1216030;2240;опл.посл.догл.за об.благ.зел.госп.розташ.на тер.Корабельного рай.в м.Мик.за 11.21;Дог.29 в.01.02.2021ду1від21.10.21рах.57акт57 в.12.11.21;Без ПДВ.
Департамент ЖКГ,03365707,91105.52,"КП ММР ""Миколаївські парки""",32884306,2021-11-19,"1216030;2240;опл.посл.з озел.тер.та утрим.зел.насадж.розт.в Центр.рай.м.Мик.за 11.2021;Д.№32 в.02.02.2021,ДУ4 в.21.10.2021,р.№30,акт№30 в.11.11.21;ПДВ 15184,25."
Департамент ЖКГ,03365707,6720,"КП ММР ""Миколаївські парки""",32884306,2021-11-19,"1216030;2240;опл.посл.з озел.тер.та утрим.зел.насадж.розт.в Центр.рай.м.Мик.за 11.2021;Д.№32 в.02.02.2021,ДУ4 в.21.10.2021,р.№27,акт№27 в.11.11.21;ПДВ 1120,00."
Департамент ЖКГ,03365707,29824.7,"КП ММР ""Миколаївські парки""",32884306,2021-11-19,"1216030;2240;опл.пос.дог.за об.благ.скв.ім.Ю.І.Макарова з фонт.,водопр.та квіт.розт.в м.Мик.за 11.2021;Д.№14 в.20.01.2021,р.№17,акт№17 в.11.11.2021;ПДВ4970,78."
Департамент ЖКГ,03365707,693.47,Департамент ЖКГ,03365707,2021-11-19,1216030;2240;відр.на утр.від.т.н.за в.п.пот.(дріб.)рем.тр.по в.Пушк.ріг в.Адмір.(відн.з'їзд.після пров.рем.дор.заг.кор.М14)в м.М.;зг.зв.кошт.роз.за11.21;БезПДВ.
Департамент ЖКГ,03365707,43615.88,ФОП Воробйова Л.А.,xxxxxxxxxx,2021-11-19,1216030;2240;опл.посл.догл.за об.благ.зел.госп.розташ.на тер.Корабельного рай.в м.Мик.за 11.21;Дог.29 в.01.02.2021ду1від21.10.21рах.53акт53 в.11.11.21;Без ПДВ.
Департамент ЖКГ,03365707,126514.2,ФОП Воробйова Л.А.,xxxxxxxxxx,2021-11-19,1216030;2240;опл.посл.догл.за об.благ.зел.госп.розташ.на тер.Корабельного рай.в м.Мик.за 11.21;Дог.29 в.01.02.2021ду1від21.10.21рах.54акт54 в.11.11.21;Без ПДВ.
Департамент ЖКГ,03365707,36298.89,ФОП Воробйова Л.А.,xxxxxxxxxx,2021-11-19,1216030;2240;опл.посл.догл.за об.благ.зел.госп.розташ.на тер.Корабельного рай.в м.Мик.за 11.21;Дог.29 в.01.02.2021ду1від21.10.21рах.49кт49 в.11.11.21;Без ПДВ.
Департамент ЖКГ,03365707,24606.11,ФОП Воробйова Л.А.,xxxxxxxxxx,2021-11-19,1216030;2240;опл.посл.догл.за об.благ.зел.госп.розташ.на тер.Корабельного рай.в м.Мик.за 11.21;Дог.29 в.01.02.2021ду1від21.10.21рах.50акт50 в.11.11.21;Без ПДВ.
Департамент ЖКГ,03365707,45514.61,"ТОВ ""ЕКОТОПТРАНС""",42739478,2021-11-19,"1216030;2240;оп.пос.пот.(др)рем.тр.по в.Пушк.ріг в.Адм.(відн.з'їз.після пр.рем.дор.заг.кор.М14)в м.М.за11.21;Д645в28.10.21,р-фСФ-0000431,а1в11.11.21;ПДВ7585,77."
Департамент ЖКГ,03365707,59938.1,ФОП Гассан О.А.,xxxxxxxxxx,2021-11-19,"1216030;2240;опл.посл.догл.за об.благ.сквер""Вербочка""з пляжем ""Прибій"" розт.в м.Микол.за 11.2021;Дог.№45 від 12.02.2021,рах.№46,акт№46 від 11.11.2021;Без ПДВ."
Департамент ЖКГ,03365707,142959.04,ФОП Воробйова Л.А.,xxxxxxxxxx,2021-11-19,1216030;2240;опл.посл.догл.за об.благ.зел.госп.розташ.на тер.Корабельного рай.в м.Мик.за 11.21;Дог.29 в.01.02.2021ду1від21.10.21рах.56акт56 в.12.11.21;Без ПДВ.
Департамент ЖКГ,03365707,42089.7,"ТОВ ""Будсервіс-НК""",42248200,2021-11-19,"1216030;2240;оп.пос.дог.за об.благ.зел.госп.розт.по пр.Центральному зі скверами в м.Мик.за 11.21;Дог.№28 в.01.02.2021,р.№249,акт№249 в.11.11.2021;ПДВ 7014,95."
Департамент ЖКГ,03365707,738.56,Департамент ЖКГ,03365707,2021-11-15,"1216011;2240;відрах.на утр.від.тех.нагл.за посл.з пот.рем.ліф.ж/б по вул.11 Лінія,115 у м.Мик.;зг.звед.кошт.розрах.за 10.21;Без ПДВ."
Департамент ЖКГ,03365707,47725.61,"ТОВ ""Ліфт МК""",42824924,2021-11-15,"1216011;2240;опл.посл.пот.рем.ліф.в  ж/б по вул.11Лінія,115 у м.Мик.за жов.21;Д.486від27.08.21ду1від28.09.21 рах-фак671від01.11.21акт1від01.11.21;ПДВ7954,27."
Департамент ЖКГ,03365707,720.06,Департамент ЖКГ,03365707,2021-11-15,1216011;2240;відрах.на утр.від.тех.нагл.за посл.з пот.рем.ліф.ж/б по вул.Китоб.12 у м.Мик.;зг.звед.кошт.розрах.за 10.21;Без ПДВ.
Департамент ЖКГ,03365707,46501.79,"ТОВ ""Ліфт МК""",42824924,2021-11-15,"1216011;2240;опл.посл.пот.рем.ліф.в  ж/б по вул.Кітоб.12 у м.Мик.за жов.21;Д.485від27.08.21ду1від28.09.21 рах-фак672від01.11.21акт1від01.11.21;ПДВ7750,30."
Департамент ЖКГ,03365707,10721.1,ГУ ДПС у Миколаївській обл.,44104027,2021-11-15,"*;101;03365707;КПКВК1216090,КЕКВ2120,єд. вн. на загальнооб.держ.соц.страх.нар.на з/п, відп. за І п. 11.2021.Перер.в бюд.пов.;;;"
Департамент ЖКГ,03365707,730.98,Миколаїв.ГУК/Завод .р-н/11011000,37992030,2021-11-15,"*;101;03365707;КПКВК1216090,КЕКВ2111,військ. збір утрим. із з/п, відп. за І пол. 11.2021. Перер.в бюджет повн.;;;"
Департамент ЖКГ,03365707,24600,"ООДАТ""РАЙФФАЙЗЕН БАНК""М.ОДЕСА",23876031,2021-11-15,1216090;2111;АСТОФ Перерах. з/п першу половину листопада 2021;;.
Департамент ЖКГ,03365707,14629.47,"МИКОЛАЇВСЬКЕ РУ АТ КБ ""ПРИВАТБАНК""",23618145,2021-11-15,"1216090;2111;АСТОФ Перерах. з/п, відпускних першу половину листопада 2021;;."
Департамент ЖКГ,03365707,8771.82,Миколаїв.ГУК/Завод .р-н/11010100,37992030,2021-11-15,"*;101;03365707;КПКВК1216090,КЕКВ2111,под.на дох.ф.ос.,що спл.под.аг.із дох.пл.под.у в. з/п, відп.  за І п. 11.21.Пер.в бюд.пов.;;;"
Департамент ЖКГ,03365707,673.42,"АТ ""ОГС ""МИКОЛАЇВГАЗ""",05410263,2021-11-15,"1216090;2274;опл.посл.з розподілу природного газу за 10.2021;Дог.№42АВ540-5669-21/488 від 30.08.2021,рах.№61023831,акт№МКП81022998 від 31.10.2021;ПДВ 112,24."
Департамент ЖКГ,03365707,17950.42,КП ММР  Капітальне будівництво м.Мик.,38457747,2021-11-15,"1216011;3132;за вик.роб.тех.нагл.за об.""Кап.рем.внутр.пр.біля ж/б №8/1 по пр.Миру в м.Мик.за жов.21;Д.535від24.09.21рах47від08.11.21акт1від 08.11.21;ПДВ2991,74."
Департамент ЖКГ,03365707,10388,Департамент ЖКГ,03365707,2021-11-15,1216011;3132;відр.на утр.від.тех.нагл.за вик.роб.кап.рем.внутр.пр.біля ж/б№8/1 по пр.Миру в м.Мик.;зг.зв.кошт.розрах.за10.21;Без ПДВ.
Департамент ЖКГ,03365707,1259696.4,"ПП ""БФ ""Миколаївавтодор""",42677684,2021-11-15,"1216011;3132;за вик.роб.кап.рем.внутр.пр.біля ж/б №8/1 по пр.Миру в м.Мик.за10.21;Д.515від14.09.21рах-фак408від08.11.21 акт1 від 08.11.21;ПДВ209949,40"
Департамент ЖКГ,03365707,1877,Департамент ЖКГ,03365707,2021-11-15,1216030;3132;відр.на утр.від.технагл.за пос.з кап.рем.трот.по пр.Миру від вул.Новозавод.до в.Космон.(непарн.бік)в м.М.;згідн.звед.кошт.розр.за10.2021р.;Без ПДВ.
Департамент ЖКГ,03365707,3243.73,КП ММР  Капітальне будівництво м.Мик.,38457747,2021-11-15,"1216030;3132;опл.за техн.нагл.за об.:""Кап.рем.трот.по пр.Миру від в.Новозав.до в.Космонавт.(непарн.бік)в м.М.за10.21;Д533в24.09.21,р.№52,а№2в11.11.21;ПДВ540,62."
Департамент ЖКГ,03365707,233500,"ТОВ ""Благоустрій-НК""",41917991,2021-11-15,"1216030;3132;за в.р.:""Кап.рем.трот.по пр.Миру від в.Новозав.до в.Космон.(непарн.б.)в м.Мик""за10.21р.;Д1860в09.11.20,ду6в31.08.21,р№38,а№4в11.11.21;ПДВ 38916,67."
Департамент ЖКГ,03365707,4300,"Центр компютерних технологій ""ІнфоПлюс",16400836,2021-11-15,"1210160;2240;опл.за посл.онлайн -серв.прогр.заб. ""Сист.електр. документооб.АСКОД"" за жов.21;Дог.91/2021/63 від 16.02.21 акт 10/91 від 04.11.21;Без ПДВ."
Департамент ЖКГ,03365707,4300,"Центр компютерних технологій ""ІнфоПлюс",16400836,2021-11-15,"1210160;2240;опл.за посл.онлайн -серв.прогр.заб. ""Сист.електр. документооб.АСКОД"" за бер.21;Дог.91/2021/63 від 16.02.21 акт 03/91 від 05.11.21;Без ПДВ."
Департамент ЖКГ,03365707,4300,"Центр компютерних технологій ""ІнфоПлюс",16400836,2021-11-15,"1210160;2240;опл.за посл.онлайн -серв.прогр.заб. ""Сист.електр. документооб.АСКОД"" за черв.21;Дог.91/2021/63 від 16.02.21 акт 06/91 від 05.11.21;Без ПДВ."
Департамент ЖКГ,03365707,10861.5,"ТОВ ""РГ ""Вечерний Николаев""",20882700,2021-11-15,"1210160;2240;опл.за публ.на ст.газ.""Веч.Ник.""інф.мат.рекл.огол.за 04-10.21;Д93в24.02.21ду1від04.11.21р-фВН-0000380в05.11.21актВН-0000333в 05.11.21;ПДВ1810,25."
